timestamp,open,high,low,close,volume
2024-01-19 04:00:00,134.34,134.55,134.11,134.45,35189
2024-01-19 05:00:00,134.41,134.57,133.24,134.25,30948
2024-01-19 06:00:00,134.58,137.23,134.19,135.03,37183
2024-01-19 07:00:00,136.89,137.09,136.09,136.68,27664
2024-01-19 08:00:00,136.76,137.44,136.74,137.32,49816
2024-01-19 09:00:00,140.98,141.76,140.07,141.46,48631
2024-01-19 10:00:00,136.68,136.9,135.09,135.38,40631
2024-01-19 11:00:00,135.07,135.38,134.49,134.76,45733
2024-01-19 12:00:00,134.49,134.57,134.41,134.57,41647
2024-01-19 13:00:00,131.03,131.53,130.43,131.13,15993
2024-01-19 14:00:00,132.03,132.14,131.94,132.03,20450
2024-01-19 15:00:00,135.58,136.09,134.41,135.95,12201
2024-01-19 16:00:00,134.62,134.68,132.81,133.45,49359
2024-01-19 17:00:00,132.92,133.15,132.74,133.06,40454
2024-01-19 18:00:00,133.7,134.03,133.22,133.43,13116
2024-01-19 19:00:00,132.93,133.21,131.85,132.86,43332
2024-01-19 20:00:00,131.57,133.48,131.36,131.37,30003
2024-01-19 21:00:00,126.3,127.89,126.29,126.55,33439
2024-01-19 22:00:00,128.68,128.86,128.37,128.75,37283
2024-01-19 23:00:00,132.69,133.1,132.53,132.74,37071
2024-01-20 00:00:00,127.83,128.42,127.14,127.89,18828
2024-01-20 01:00:00,125.34,125.54,125.04,125.19,39411
2024-01-20 02:00:00,128.63,129.42,128.55,128.58,20842
2024-01-20 03:00:00,127.87,128.58,127.21,128.24,34539
2024-01-20 04:00:00,132.39,132.82,131.67,132.62,49708
2024-01-20 05:00:00,133.81,134.68,133.21,133.41,30419
2024-01-20 06:00:00,133.85,133.97,132.92,133.48,22386
2024-01-20 07:00:00,129.83,130.43,129.55,130.05,43053
2024-01-20 08:00:00,130.98,131.75,130.05,130.44,10030
2024-01-20 09:00:00,128.41,128.91,128.33,128.82,16632
2024-01-20 10:00:00,126.36,126.79,126.18,126.24,41011
2024-01-20 11:00:00,124.56,125.11,124.31,125.09,17320
2024-01-20 12:00:00,125.18,126.2,124.65,124.79,41262
2024-01-20 13:00:00,125.68,126.0,125.62,125.62,27956
2024-01-20 14:00:00,123.48,124.0,123.18,123.62,32593
2024-01-20 15:00:00,128.97,129.0,128.59,128.86,22472
2024-01-20 16:00:00,127.96,128.11,127.06,127.37,19086
2024-01-20 17:00:00,127.14,127.87,127.1,127.43,26180
2024-01-20 18:00:00,126.78,127.36,126.64,127.02,34807
2024-01-20 19:00:00,126.46,127.94,126.38,126.93,44081
2024-01-20 20:00:00,130.45,131.2,130.01,130.61,39225
2024-01-20 21:00:00,132.06,132.1,131.19,131.9,14970
2024-01-20 22:00:00,132.56,134.01,132.47,133.23,43171
2024-01-20 23:00:00,134.06,135.05,133.18,134.77,23964
2024-01-21 00:00:00,132.31,133.25,132.03,132.47,14971
2024-01-21 01:00:00,131.36,132.14,131.21,131.92,14244
2024-01-21 02:00:00,130.17,131.08,129.5,129.56,12857
2024-01-21 03:00:00,131.57,132.43,131.24,131.95,17784
2024-01-21 04:00:00,127.92,129.34,127.34,128.49,22132
2024-01-21 05:00:00,126.18,126.37,126.02,126.25,15294
2024-01-21 06:00:00,124.51,124.57,124.29,124.51,47374
2024-01-21 07:00:00,128.35,128.38,126.93,127.5,40521
2024-01-21 08:00:00,131.49,131.65,131.0,131.22,46787
2024-01-21 09:00:00,128.77,129.73,128.42,128.85,16155
2024-01-21 10:00:00,124.58,125.74,124.41,124.82,26977
2024-01-21 11:00:00,128.19,128.87,127.95,128.5,44998
2024-01-21 12:00:00,125.9,127.26,125.88,126.51,43096
2024-01-21 13:00:00,128.14,128.24,127.54,127.73,27762
2024-01-21 14:00:00,127.07,127.51,126.52,127.08,46613
2024-01-21 15:00:00,126.56,127.03,126.47,126.9,29370
2024-01-21 16:00:00,124.86,125.1,124.65,124.81,20550
2024-01-21 17:00:00,126.07,127.03,125.48,127.02,26166
2024-01-21 18:00:00,122.52,124.43,122.14,123.13,27385
2024-01-21 19:00:00,122.18,122.46,121.94,122.05,27104
2024-01-21 20:00:00,123.56,123.59,122.89,123.19,14384
2024-01-21 21:00:00,124.13,124.34,124.03,124.07,16871
2024-01-21 22:00:00,127.35,127.49,126.99,127.19,20471
2024-01-21 23:00:00,122.08,122.12,121.94,121.99,37030
2024-01-22 00:00:00,123.44,123.46,123.25,123.29,34715
2024-01-22 01:00:00,124.26,124.84,123.6,123.8,40676
2024-01-22 02:00:00,124.9,125.58,124.52,125.48,31250
2024-01-22 03:00:00,126.52,126.77,125.81,125.91,48670
2024-01-22 04:00:00,127.9,128.25,127.45,128.1,22704
2024-01-22 05:00:00,127.16,128.31,126.7,127.21,12217
2024-01-22 06:00:00,128.96,129.05,127.84,128.19,37427
2024-01-22 07:00:00,124.83,125.31,124.13,125.16,40468
2024-01-22 08:00:00,123.88,124.58,122.81,123.84,30474
2024-01-22 09:00:00,123.57,123.73,122.27,122.74,12621
2024-01-22 10:00:00,119.6,120.05,119.47,119.71,11837
2024-01-22 11:00:00,120.41,121.13,119.93,121.06,45505
2024-01-22 12:00:00,122.89,123.23,122.27,123.15,11225
2024-01-22 13:00:00,119.33,120.96,118.79,119.66,19033
2024-01-22 14:00:00,117.26,117.41,116.73,117.04,33552
2024-01-22 15:00:00,114.56,114.79,113.82,114.63,22687
2024-01-22 16:00:00,116.22,117.1,116.08,116.78,34366
2024-01-22 17:00:00,117.8,118.65,117.8,118.38,48168
2024-01-22 18:00:00,119.26,119.28,118.53,118.58,41857
2024-01-22 19:00:00,121.23,121.97,120.23,121.64,18030
2024-01-22 20:00:00,121.99,122.86,121.91,122.4,33549
2024-01-22 21:00:00,123.45,124.08,123.12,124.0,13135
2024-01-22 22:00:00,128.53,128.63,127.66,128.26,45864
2024-01-22 23:00:00,126.06,126.36,125.29,126.0,39007
2024-01-23 00:00:00,128.4,129.2,127.49,128.41,28468
2024-01-23 01:00:00,123.05,123.31,122.69,122.87,46723
2024-01-23 02:00:00,120.52,120.88,120.48,120.76,45892
2024-01-23 03:00:00,119.14,119.76,118.16,118.99,18140
2024-01-23 04:00:00,119.85,120.84,119.59,120.11,25192
2024-01-23 05:00:00,122.51,122.52,121.17,121.6,36911
2024-01-23 06:00:00,124.55,124.78,123.22,123.54,12324
2024-01-23 07:00:00,129.05,129.26,127.53,127.59,41129
2024-01-23 08:00:00,127.26,128.18,126.63,127.23,10258
2024-01-23 09:00:00,125.18,125.81,125.0,125.31,36560
2024-01-23 10:00:00,124.71,125.01,124.57,124.67,11885
2024-01-23 11:00:00,125.65,126.24,125.32,126.17,47359
2024-01-23 12:00:00,127.62,127.71,127.33,127.7,41317
2024-01-23 13:00:00,126.23,127.28,125.33,125.51,14691
2024-01-23 14:00:00,131.2,131.23,130.47,130.79,20968
2024-01-23 15:00:00,126.3,126.65,126.04,126.05,29804
2024-01-23 16:00:00,124.15,125.05,123.78,124.99,47627
2024-01-23 17:00:00,125.6,126.19,123.78,126.16,16533
2024-01-23 18:00:00,122.78,123.15,122.53,122.75,49009
2024-01-23 19:00:00,122.82,123.09,122.4,122.97,20046
2024-01-23 20:00:00,123.59,124.41,123.37,123.56,28967
2024-01-23 21:00:00,119.14,119.81,118.84,118.92,27978
2024-01-23 22:00:00,114.07,115.0,113.61,114.77,18494
2024-01-23 23:00:00,115.24,115.26,115.06,115.17,10472
2024-01-24 00:00:00,118.31,118.42,117.79,118.06,24473
2024-01-24 01:00:00,118.01,118.68,117.95,118.33,21231
2024-01-24 02:00:00,116.34,116.35,116.19,116.3,28512
2024-01-24 03:00:00,114.26,114.51,113.98,114.19,42991
2024-01-24 04:00:00,113.25,113.29,112.77,113.28,20484
2024-01-24 05:00:00,109.44,109.48,108.77,109.43,16377
2024-01-24 06:00:00,110.67,111.84,110.65,111.52,17031
2024-01-24 07:00:00,110.88,111.28,110.42,111.19,20532
2024-01-24 08:00:00,109.32,109.72,108.63,109.4,32613
2024-01-24 09:00:00,111.71,112.44,111.13,111.57,21665
2024-01-24 10:00:00,112.01,112.35,111.89,112.21,23212
2024-01-24 11:00:00,112.89,113.2,112.46,112.97,21576
2024-01-24 12:00:00,113.42,113.54,112.22,112.31,25427
2024-01-24 13:00:00,115.09,115.26,115.04,115.12,28186
2024-01-24 14:00:00,114.29,114.78,113.6,114.77,12492
2024-01-24 15:00:00,112.57,113.05,112.2,112.9,38241
2024-01-24 16:00:00,115.72,116.32,115.3,115.61,25334
2024-01-24 17:00:00,120.84,120.95,120.44,120.85,46351
2024-01-24 18:00:00,120.59,120.92,119.1,119.64,12365
2024-01-24 19:00:00,123.97,124.07,123.1,123.42,22708
2024-01-24 20:00:00,119.77,120.47,119.58,119.64,27604
2024-01-24 21:00:00,117.13,117.54,116.41,117.36,19986
2024-01-24 22:00:00,117.17,118.58,116.89,117.19,20263
2024-01-24 23:00:00,112.65,114.02,112.44,113.75,44447
2024-01-25 00:00:00,114.21,114.37,113.1,114.07,19229
2024-01-25 01:00:00,113.97,114.19,113.26,114.06,45962
2024-01-25 02:00:00,116.46,116.78,115.7,115.74,25576
2024-01-25 03:00:00,118.71,119.79,118.1,118.41,32888
2024-01-25 04:00:00,114.85,116.85,114.72,115.96,14530
2024-01-25 05:00:00,114.66,115.73,114.14,115.06,45811
2024-01-25 06:00:00,116.3,116.99,116.12,116.49,19788
2024-01-25 07:00:00,117.69,117.84,117.51,117.63,11139
2024-01-25 08:00:00,121.35,121.39,120.02,121.04,31459
2024-01-25 09:00:00,118.68,119.17,118.67,118.8,20981
2024-01-25 10:00:00,120.73,120.77,119.49,119.8,49922
2024-01-25 11:00:00,118.13,118.63,117.21,117.49,15855
2024-01-25 12:00:00,116.19,116.19,115.93,116.13,39031
2024-01-25 13:00:00,118.45,118.96,117.33,118.43,35798
2024-01-25 14:00:00,116.94,118.14,116.9,117.11,11428
2024-01-25 15:00:00,116.89,117.36,116.74,117.13,47873
2024-01-25 16:00:00,117.33,117.9,117.06,117.28,27322
2024-01-25 17:00:00,117.79,118.66,117.27,117.32,37867
2024-01-25 18:00:00,116.23,116.63,115.8,116.06,44228
2024-01-25 19:00:00,114.84,115.07,114.43,114.64,41843
2024-01-25 20:00:00,116.62,117.02,116.37,116.77,31248
2024-01-25 21:00:00,114.63,115.09,114.08,114.13,37597
2024-01-25 22:00:00,114.35,114.9,113.89,114.42,25876
2024-01-25 23:00:00,117.49,117.5,116.78,117.27,45394
2024-01-26 00:00:00,117.2,117.4,116.79,117.03,21125
2024-01-26 01:00:00,117.38,117.58,117.07,117.38,17439
2024-01-26 02:00:00,120.18,120.36,119.67,119.87,34674
2024-01-26 03:00:00,120.96,121.09,120.27,120.45,25331
2024-01-26 04:00:00,120.92,121.12,120.29,121.06,33232
2024-01-26 05:00:00,119.32,119.73,119.23,119.51,38571
2024-01-26 06:00:00,121.79,121.81,121.41,121.58,30178
2024-01-26 07:00:00,123.39,125.6,123.28,125.13,24200
2024-01-26 08:00:00,124.71,125.32,124.59,124.88,12826
2024-01-26 09:00:00,129.37,129.41,129.04,129.29,44863
2024-01-26 10:00:00,127.19,127.59,126.39,127.1,21029
2024-01-26 11:00:00,121.69,122.22,121.63,121.88,47639
2024-01-26 12:00:00,122.56,123.48,122.36,123.18,38962
2024-01-26 13:00:00,123.39,123.98,122.99,123.49,45340
2024-01-26 14:00:00,125.62,125.84,125.55,125.81,47250
2024-01-26 15:00:00,124.78,124.9,124.65,124.69,49977
2024-01-26 16:00:00,122.14,122.54,121.97,122.31,32787
2024-01-26 17:00:00,127.14,127.78,126.34,127.47,39456
2024-01-26 18:00:00,128.25,128.67,127.85,128.11,30702
2024-01-26 19:00:00,125.23,126.21,125.21,125.9,26365
2024-01-26 20:00:00,131.31,132.04,131.13,131.89,39926
2024-01-26 21:00:00,134.2,134.26,133.97,134.22,31588
2024-01-26 22:00:00,133.57,133.76,133.13,133.31,17035
2024-01-26 23:00:00,133.43,133.91,132.51,132.63,23721
2024-01-27 00:00:00,130.6,130.96,130.6,130.94,25937
2024-01-27 01:00:00,132.31,132.53,131.9,132.48,11630
2024-01-27 02:00:00,133.24,133.45,132.33,133.19,17754
2024-01-27 03:00:00,136.04,136.23,135.4,135.41,19920
2024-01-27 04:00:00,133.47,134.8,132.92,134.35,20601
2024-01-27 05:00:00,132.22,132.94,132.1,132.18,28215
2024-01-27 06:00:00,139.03,139.36,137.76,138.94,35639
2024-01-27 07:00:00,139.62,140.46,139.01,139.03,44833
2024-01-27 08:00:00,138.88,140.2,138.58,139.38,26826
2024-01-27 09:00:00,135.53,135.7,134.36,134.52,26437
2024-01-27 10:00:00,135.98,136.15,135.23,135.76,32612
2024-01-27 11:00:00,141.24,141.3,141.17,141.28,31752
2024-01-27 12:00:00,141.98,142.68,141.22,141.36,27552
2024-01-27 13:00:00,139.48,139.75,139.03,139.66,30478
2024-01-27 14:00:00,144.71,144.95,143.29,143.87,46043
2024-01-27 15:00:00,143.66,144.52,143.63,143.82,29511
2024-01-27 16:00:00,145.78,146.14,145.71,145.98,37486
2024-01-27 17:00:00,145.62,146.81,145.35,146.34,18535
2024-01-27 18:00:00,146.51,146.53,146.42,146.49,31661
2024-01-27 19:00:00,148.07,148.39,147.93,148.1,40806
2024-01-27 20:00:00,144.48,144.63,143.09,144.2,28224
2024-01-27 21:00:00,145.13,146.14,144.8,145.08,46281
2024-01-27 22:00:00,147.2,147.29,146.4,146.56,20403
2024-01-27 23:00:00,150.76,150.77,149.62,150.28,35755
2024-01-28 00:00:00,149.18,149.48,147.83,148.23,49130
2024-01-28 01:00:00,147.37,147.77,147.08,147.13,49504
2024-01-28 02:00:00,148.06,148.31,146.77,146.87,35568
2024-01-28 03:00:00,148.54,149.29,148.41,148.98,22825
2024-01-28 04:00:00,151.42,151.71,150.02,151.65,38278
2024-01-28 05:00:00,149.29,149.64,148.4,148.67,45312
2024-01-28 06:00:00,148.14,149.31,147.9,147.99,33750
2024-01-28 07:00:00,152.41,152.93,151.24,152.01,30678
2024-01-28 08:00:00,149.92,150.45,148.83,150.34,17333
2024-01-28 09:00:00,152.8,153.36,152.14,153.17,16381
2024-01-28 10:00:00,152.82,153.1,152.12,152.75,37917
2024-01-28 11:00:00,155.95,157.01,155.89,156.74,16021
2024-01-28 12:00:00,153.78,153.83,153.35,153.65,31463
2024-01-28 13:00:00,156.8,157.87,155.94,157.8,34930
2024-01-28 14:00:00,164.04,164.15,162.96,163.49,44237
2024-01-28 15:00:00,157.04,157.1,156.46,156.68,21699
2024-01-28 16:00:00,155.31,156.57,154.78,155.04,47162
2024-01-28 17:00:00,155.4,155.95,155.31,155.49,21666
2024-01-28 18:00:00,153.69,154.57,153.42,153.49,28719
2024-01-28 19:00:00,157.09,157.52,156.79,157.0,15438
2024-01-28 20:00:00,156.48,156.79,155.48,155.6,39962
2024-01-28 21:00:00,156.49,156.89,155.65,155.72,24480
2024-01-28 22:00:00,154.4,154.52,153.76,154.38,23954
2024-01-28 23:00:00,152.31,152.62,151.61,152.04,43216
2024-01-29 00:00:00,150.04,151.11,149.49,150.23,38425
2024-01-29 01:00:00,148.93,150.06,148.5,149.46,14242
2024-01-29 02:00:00,145.68,145.86,144.6,145.13,32361
2024-01-29 03:00:00,152.3,152.77,151.69,152.61,42090
2024-01-29 04:00:00,159.02,159.1,158.87,159.07,31524
2024-01-29 05:00:00,154.73,155.05,154.4,154.69,45983
2024-01-29 06:00:00,149.14,149.81,149.0,149.31,44723
2024-01-29 07:00:00,151.61,151.63,151.57,151.59,44108
2024-01-29 08:00:00,156.28,156.99,156.2,156.84,26333
2024-01-29 09:00:00,156.22,156.54,154.53,156.3,39681
2024-01-29 10:00:00,154.84,155.43,154.73,155.08,16377
2024-01-29 11:00:00,156.75,157.1,156.08,156.64,26390
2024-01-29 12:00:00,152.83,153.05,152.73,152.75,41718
2024-01-29 13:00:00,158.06,158.37,157.9,158.21,46228
2024-01-29 14:00:00,161.21,161.68,161.21,161.54,47061
2024-01-29 15:00:00,163.26,164.16,162.41,163.6,13305
2024-01-29 16:00:00,162.08,162.56,161.68,162.25,19259
2024-01-29 17:00:00,160.31,160.49,160.27,160.47,25283
2024-01-29 18:00:00,155.83,156.73,154.3,155.21,30788
2024-01-29 19:00:00,156.15,156.22,155.68,155.74,37502
2024-01-29 20:00:00,153.63,153.92,153.46,153.65,46061
2024-01-29 21:00:00,155.17,155.39,154.56,154.67,48482
2024-01-29 22:00:00,155.99,156.73,155.31,155.65,13952
2024-01-29 23:00:00,156.32,157.21,156.26,156.73,42871
2024-01-30 00:00:00,158.15,158.21,157.01,157.3,37040
2024-01-30 01:00:00,164.45,164.5,163.99,164.4,44315
2024-01-30 02:00:00,164.62,165.9,163.65,165.59,47193
2024-01-30 03:00:00,160.4,162.2,160.33,161.16,33856
2024-01-30 04:00:00,152.48,154.89,152.35,153.94,35855
2024-01-30 05:00:00,154.68,155.73,154.49,154.82,33030
2024-01-30 06:00:00,152.46,153.96,151.69,153.57,49656
2024-01-30 07:00:00,144.94,145.29,144.49,144.65,47770
2024-01-30 08:00:00,145.25,145.78,144.66,145.77,46039
2024-01-30 09:00:00,150.4,151.31,149.5,150.07,47937
2024-01-30 10:00:00,146.73,147.98,146.68,147.61,25967
2024-01-30 11:00:00,145.49,146.38,145.37,145.59,14235
2024-01-30 12:00:00,144.93,145.04,144.44,144.94,37077
2024-01-30 13:00:00,144.5,145.12,142.68,143.64,27320
2024-01-30 14:00:00,142.35,142.74,142.27,142.55,21192
2024-01-30 15:00:00,143.44,144.29,143.12,144.19,25070
2024-01-30 16:00:00,142.9,144.72,142.13,142.86,22181
2024-01-30 17:00:00,144.65,144.93,144.18,144.52,14464
2024-01-30 18:00:00,143.06,144.57,142.77,144.25,28009
2024-01-30 19:00:00,146.55,147.0,145.88,146.18,20972
2024-01-30 20:00:00,150.74,151.86,149.53,150.32,49374
2024-01-30 21:00:00,149.39,150.33,147.83,148.66,14348
2024-01-30 22:00:00,148.88,149.35,148.77,149.03,11648
2024-01-30 23:00:00,147.85,148.18,147.46,147.48,38972
2024-01-31 00:00:00,148.38,149.19,148.13,148.93,44969
2024-01-31 01:00:00,153.11,153.39,151.38,152.68,39585
2024-01-31 02:00:00,151.47,151.49,149.76,150.49,28617
2024-01-31 03:00:00,152.29,152.51,151.68,152.04,40142
2024-01-31 04:00:00,147.88,148.16,147.47,148.09,17290
2024-01-31 05:00:00,151.64,152.06,150.97,151.73,43366
2024-01-31 06:00:00,151.77,152.7,151.68,152.25,45749
2024-01-31 07:00:00,148.18,148.83,147.81,147.84,17977
2024-01-31 08:00:00,147.12,147.28,146.17,146.85,42778
2024-01-31 09:00:00,145.32,146.56,144.68,145.21,20684
2024-01-31 10:00:00,152.7,153.05,150.79,152.07,45966
2024-01-31 11:00:00,151.3,152.17,150.72,150.81,27280
2024-01-31 12:00:00,151.39,151.59,150.42,150.59,38678
2024-01-31 13:00:00,151.93,152.15,151.19,151.41,30573
2024-01-31 14:00:00,153.73,154.96,153.7,154.29,49090
2024-01-31 15:00:00,154.73,155.18,153.02,153.06,12772
2024-01-31 16:00:00,148.59,148.94,146.56,148.7,39901
2024-01-31 17:00:00,153.77,155.52,153.19,153.21,16868
2024-01-31 18:00:00,156.95,157.33,155.99,156.07,29911
2024-01-31 19:00:00,153.7,154.04,153.21,154.04,49066
2024-01-31 20:00:00,157.19,158.83,157.15,157.56,34767
2024-01-31 21:00:00,153.31,153.63,153.17,153.31,10584
2024-01-31 22:00:00,156.64,157.55,155.92,156.69,26467
2024-01-31 23:00:00,152.85,153.27,152.58,153.2,19792
2024-02-01 00:00:00,149.5,149.87,148.78,149.67,13898
2024-02-01 01:00:00,150.41,151.96,149.72,150.9,29627
2024-02-01 02:00:00,154.02,154.11,153.63,153.89,12627
2024-02-01 03:00:00,155.03,155.96,154.74,155.65,13025
2024-02-01 04:00:00,151.54,151.84,150.56,151.33,19504
2024-02-01 05:00:00,150.91,151.79,150.81,151.19,23802
2024-02-01 06:00:00,150.58,150.82,150.55,150.57,20452
2024-02-01 07:00:00,145.73,146.54,145.2,146.5,19236
2024-02-01 08:00:00,142.36,142.89,141.76,142.78,35454
2024-02-01 09:00:00,145.27,145.31,144.9,145.19,12649
2024-02-01 10:00:00,142.97,143.39,142.52,142.96,14028
2024-02-01 11:00:00,142.31,143.92,142.28,143.54,10307
2024-02-01 12:00:00,143.56,143.57,143.52,143.54,38018
2024-02-01 13:00:00,144.08,144.28,143.51,144.26,36130
2024-02-01 14:00:00,143.62,143.93,143.08,143.47,17460
2024-02-01 15:00:00,142.71,143.14,142.68,142.74,21453
2024-02-01 16:00:00,144.61,144.99,144.11,144.15,20347
2024-02-01 17:00:00,144.4,144.44,144.25,144.41,49925
2024-02-01 18:00:00,141.13,142.36,140.89,141.58,36732
2024-02-01 19:00:00,140.25,140.91,140.13,140.65,30899
2024-02-01 20:00:00,141.18,141.88,140.33,140.58,30199
2024-02-01 21:00:00,142.8,143.19,141.85,142.57,31553
2024-02-01 22:00:00,144.61,144.66,143.9,144.61,45424
2024-02-01 23:00:00,142.24,143.29,141.8,142.54,46655
2024-02-02 00:00:00,140.86,141.7,140.56,140.8,33149
2024-02-02 01:00:00,140.61,140.77,139.58,140.73,17742
2024-02-02 02:00:00,143.35,144.81,142.95,143.25,27514
2024-02-02 03:00:00,136.19,136.39,135.6,135.89,11043
2024-02-02 04:00:00,139.63,140.44,138.78,139.91,13746
2024-02-02 05:00:00,141.47,141.77,140.64,141.65,45308
2024-02-02 06:00:00,143.71,144.9,143.59,143.68,26867
2024-02-02 07:00:00,149.33,150.02,149.06,149.98,25216
2024-02-02 08:00:00,151.56,151.77,150.99,151.11,44231
2024-02-02 09:00:00,150.23,150.76,149.47,150.35,14445
2024-02-02 10:00:00,150.79,152.42,150.78,151.7,32777
2024-02-02 11:00:00,149.52,150.08,148.74,150.04,37726
2024-02-02 12:00:00,151.44,151.83,151.03,151.69,32944
2024-02-02 13:00:00,156.36,156.46,156.15,156.39,10962
2024-02-02 14:00:00,154.05,154.86,153.98,154.53,23688
2024-02-02 15:00:00,156.94,157.12,155.62,156.74,45312
2024-02-02 16:00:00,150.08,150.82,150.06,150.79,15857
2024-02-02 17:00:00,154.15,155.29,153.72,154.31,30887
2024-02-02 18:00:00,152.79,153.74,152.24,152.45,49155
2024-02-02 19:00:00,150.42,152.63,149.96,151.62,26774
2024-02-02 20:00:00,149.92,150.43,149.8,150.15,16740
2024-02-02 21:00:00,149.27,149.82,148.89,149.54,38100
2024-02-02 22:00:00,147.52,148.3,147.27,147.61,17493
2024-02-02 23:00:00,153.73,155.79,153.03,154.51,31889
2024-02-03 00:00:00,155.31,157.86,155.01,157.25,29932
2024-02-03 01:00:00,156.17,156.17,155.68,155.78,46981
2024-02-03 02:00:00,159.11,159.66,157.87,159.14,20613
2024-02-03 03:00:00,161.61,161.68,161.35,161.56,45291
2024-02-03 04:00:00,156.94,157.49,156.43,157.42,38410
2024-02-03 05:00:00,157.99,159.01,157.65,158.87,21754
2024-02-03 06:00:00,158.2,158.51,158.07,158.31,33267
2024-02-03 07:00:00,158.78,158.99,157.4,158.07,25574
2024-02-03 08:00:00,157.67,159.66,157.23,157.78,21256
2024-02-03 09:00:00,156.11,156.48,155.38,156.24,21074
2024-02-03 10:00:00,149.22,149.54,149.19,149.35,25685
2024-02-03 11:00:00,149.38,150.58,149.37,150.53,40739
2024-02-03 12:00:00,158.67,158.79,156.61,157.08,37623
2024-02-03 13:00:00,156.67,158.69,156.06,156.31,14404
2024-02-03 14:00:00,156.1,159.11,155.92,157.63,26132
2024-02-03 15:00:00,156.63,156.9,156.18,156.78,17430
2024-02-03 16:00:00,157.16,157.95,157.1,157.6,12365
2024-02-03 17:00:00,153.32,154.01,153.25,153.92,26505
2024-02-03 18:00:00,153.12,154.02,152.94,153.09,20349
2024-02-03 19:00:00,158.35,158.63,157.97,158.6,12238
2024-02-03 20:00:00,158.72,158.75,158.41,158.64,36450
2024-02-03 21:00:00,158.04,158.54,158.03,158.48,33694
2024-02-03 22:00:00,157.22,157.6,157.04,157.36,23749
2024-02-03 23:00:00,152.69,152.92,152.52,152.58,38673
2024-02-04 00:00:00,158.4,158.92,157.0,158.75,35438
2024-02-04 01:00:00,163.4,164.23,163.34,164.05,46159
2024-02-04 02:00:00,169.65,170.67,169.21,170.0,41190
2024-02-04 03:00:00,175.88,176.75,175.07,175.51,34126
2024-02-04 04:00:00,179.44,179.94,177.48,177.96,29586
2024-02-04 05:00:00,178.33,180.76,178.13,178.64,11543
2024-02-04 06:00:00,182.43,184.03,182.08,183.3,36819
2024-02-04 07:00:00,185.77,186.76,183.43,186.24,34650
2024-02-04 08:00:00,185.11,185.69,183.71,185.04,11292
2024-02-04 09:00:00,179.71,180.78,179.6,180.63,34048
2024-02-04 10:00:00,176.8,177.18,175.52,176.71,22374
2024-02-04 11:00:00,175.94,176.73,175.49,176.29,14413
2024-02-04 12:00:00,170.83,173.12,170.49,172.59,35906
2024-02-04 13:00:00,171.96,174.75,171.63,173.54,32886
2024-02-04 14:00:00,170.91,170.97,169.85,170.93,49167
2024-02-04 15:00:00,172.29,172.97,172.06,172.95,47874
2024-02-04 16:00:00,177.1,177.87,176.99,177.06,42586
2024-02-04 17:00:00,180.14,181.64,179.8,180.02,19776
2024-02-04 18:00:00,180.61,180.88,180.5,180.56,44630
2024-02-04 19:00:00,188.75,190.89,187.85,189.47,11256
2024-02-04 20:00:00,187.25,187.91,187.14,187.86,16593
2024-02-04 21:00:00,183.94,184.79,182.98,183.2,24358
2024-02-04 22:00:00,181.82,181.97,180.82,181.05,47794
2024-02-04 23:00:00,178.58,179.85,177.3,178.53,45216
2024-02-05 00:00:00,176.07,178.25,175.92,176.69,37359
2024-02-05 01:00:00,181.89,182.12,181.83,182.09,27818
2024-02-05 02:00:00,184.32,186.51,184.08,186.14,23254
2024-02-05 03:00:00,182.75,183.46,182.2,182.42,11055
2024-02-05 04:00:00,187.83,187.95,187.08,187.87,35363
2024-02-05 05:00:00,185.68,187.24,185.2,187.05,21438
2024-02-05 06:00:00,184.66,185.47,184.6,184.63,40469
2024-02-05 07:00:00,186.57,186.92,185.06,186.54,47999
2024-02-05 08:00:00,185.39,186.8,185.35,186.55,20612
2024-02-05 09:00:00,178.94,179.25,178.39,178.55,48262
2024-02-05 10:00:00,177.38,178.28,177.27,177.59,37003
2024-02-05 11:00:00,185.02,185.48,183.98,184.62,47057
2024-02-05 12:00:00,184.08,185.48,183.72,184.84,26668
2024-02-05 13:00:00,189.29,189.43,186.39,187.65,25740
2024-02-05 14:00:00,190.77,191.5,190.7,190.72,15452
2024-02-05 15:00:00,200.85,202.68,199.25,201.08,41292
2024-02-05 16:00:00,204.35,204.74,203.69,204.25,26501
2024-02-05 17:00:00,203.84,204.22,202.68,204.0,17017
2024-02-05 18:00:00,208.15,208.74,205.97,206.17,46028
2024-02-05 19:00:00,207.59,208.33,207.13,208.08,19866
2024-02-05 20:00:00,205.84,206.3,204.85,204.98,41479
2024-02-05 21:00:00,208.88,209.69,207.08,207.98,33827
2024-02-05 22:00:00,208.46,208.93,207.66,208.41,20424
2024-02-05 23:00:00,211.13,211.9,211.05,211.27,46107
2024-02-06 00:00:00,209.44,210.74,208.96,210.67,45973
2024-02-06 01:00:00,206.59,207.18,206.22,206.64,28248
2024-02-06 02:00:00,207.68,209.05,206.19,208.73,17794
2024-02-06 03:00:00,216.82,216.93,215.74,215.93,45602
2024-02-06 04:00:00,219.91,220.0,218.44,218.47,41874
2024-02-06 05:00:00,213.6,213.83,212.06,213.46,13758
2024-02-06 06:00:00,208.62,211.07,208.39,210.1,10381
2024-02-06 07:00:00,206.43,206.46,206.43,206.43,42489
2024-02-06 08:00:00,206.63,206.68,206.33,206.63,27020
